index,GEOID,NAMELSAD,PostalCode,GEO_ID,Tract,County,State,S1701_C03_001E,S1701_C01_001E,propWhite,propBlack,propNative,propAsian,propPacIslander,propOther,propMulti,propHispanic,propWhiteNotHispanic,FIPS,GISJOIN,YEAR,GEOCODE,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,TRACTA,CBSAA,MEMI,CSAA,METDIVA,AREALAND,AREAWATR,BASENAME,NAME.y,Metropolitan.Division.Code,CSA.Code,CBSA.Title,Metropolitan.Micropolitan.Statistical.Area,Metropolitan.Division.Title,CSA.Title,County.County.Equivalent,State.Name,Central.Outlying.County,CBSA_Met,povCond,StateIndex,longitude,latitude,item,Group,section,file_name,,,,,trial,condition
500,34013001700,Census Tract 17,NJ,1400000US34013001700,17, Essex County,NewJersey,34.2,2445,0.072801636,0.682208589,0,0,0,0.191002045,0.05398773,0.316973415,0,34,G3400130001700,2020,34013001700,1,2,New Jersey,34,Essex County,13,1700,35620,1,408,35084,286405,0,17,Census Tract 17,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",highPov,NJ_500,-74.19721101,40.75224092,IMG_8_500.jpg,C,12,SV_PolicingMSA/NJ_500/IMG_8_500.jpg,,,,,3,1
500,34013001700,Census Tract 17,NJ,1400000US34013001700,17, Essex County,NewJersey,34.2,2445,0.072801636,0.682208589,0,0,0,0.191002045,0.05398773,0.316973415,0,34,G3400130001700,2020,34013001700,1,2,New Jersey,34,Essex County,13,1700,35620,1,408,35084,286405,0,17,Census Tract 17,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",highPov,NJ_500,-74.19744508,40.74863114,IMG_14_500.jpg,C,12,SV_PolicingMSA/NJ_500/IMG_14_500.jpg,,,,,3,1
500,34013001700,Census Tract 17,NJ,1400000US34013001700,17, Essex County,NewJersey,34.2,2445,0.072801636,0.682208589,0,0,0,0.191002045,0.05398773,0.316973415,0,34,G3400130001700,2020,34013001700,1,2,New Jersey,34,Essex County,13,1700,35620,1,408,35084,286405,0,17,Census Tract 17,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",highPov,NJ_500,-74.19813989,40.74842616,IMG_4_500.jpg,C,12,SV_PolicingMSA/NJ_500/IMG_4_500.jpg,,,,,3,1
500,34013001700,Census Tract 17,NJ,1400000US34013001700,17, Essex County,NewJersey,34.2,2445,0.072801636,0.682208589,0,0,0,0.191002045,0.05398773,0.316973415,0,34,G3400130001700,2020,34013001700,1,2,New Jersey,34,Essex County,13,1700,35620,1,408,35084,286405,0,17,Census Tract 17,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",highPov,NJ_500,-74.1994736,40.75170916,IMG_10_500.jpg,C,12,SV_PolicingMSA/NJ_500/IMG_10_500.jpg,,,,,3,1
500,34013001700,Census Tract 17,NJ,1400000US34013001700,17, Essex County,NewJersey,34.2,2445,0.072801636,0.682208589,0,0,0,0.191002045,0.05398773,0.316973415,0,34,G3400130001700,2020,34013001700,1,2,New Jersey,34,Essex County,13,1700,35620,1,408,35084,286405,0,17,Census Tract 17,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",highPov,NJ_500,-74.19593406,40.74666814,IMG_0_500.jpg,C,12,SV_PolicingMSA/NJ_500/IMG_0_500.jpg,,,,,3,1
500,34013001700,Census Tract 17,NJ,1400000US34013001700,17, Essex County,NewJersey,34.2,2445,0.072801636,0.682208589,0,0,0,0.191002045,0.05398773,0.316973415,0,34,G3400130001700,2020,34013001700,1,2,New Jersey,34,Essex County,13,1700,35620,1,408,35084,286405,0,17,Census Tract 17,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",highPov,NJ_500,-74.20036722,40.75046599,IMG_12_500.jpg,C,12,SV_PolicingMSA/NJ_500/IMG_12_500.jpg,,,,,3,1
500,34013001700,Census Tract 17,NJ,1400000US34013001700,17, Essex County,NewJersey,34.2,2445,0.072801636,0.682208589,0,0,0,0.191002045,0.05398773,0.316973415,0,34,G3400130001700,2020,34013001700,1,2,New Jersey,34,Essex County,13,1700,35620,1,408,35084,286405,0,17,Census Tract 17,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",highPov,NJ_500,-74.20003299,40.75219461,IMG_7_500.jpg,C,12,SV_PolicingMSA/NJ_500/IMG_7_500.jpg,,,,,3,1
500,34013001700,Census Tract 17,NJ,1400000US34013001700,17, Essex County,NewJersey,34.2,2445,0.072801636,0.682208589,0,0,0,0.191002045,0.05398773,0.316973415,0,34,G3400130001700,2020,34013001700,1,2,New Jersey,34,Essex County,13,1700,35620,1,408,35084,286405,0,17,Census Tract 17,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",highPov,NJ_500,-74.19688099,40.75159595,IMG_11_500.jpg,C,12,SV_PolicingMSA/NJ_500/IMG_11_500.jpg,,,,,3,1
545,34013009700,Census Tract 97,NJ,1400000US34013009700,97, Essex County,NewJersey,32,5008,0.481230032,0.163138978,0.018370607,0.004992013,0,0.248801917,0.083466454,0.814496805,0.012779553,34,G3400130009700,2020,34013009700,1,2,New Jersey,34,Essex County,13,9700,35620,1,408,35084,410689,1472,97,Census Tract 97,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",highPov,NJ_545,-74.16040654,40.77636844,IMG_8_545.jpg,D,12,SV_PolicingMSA/NJ_545/IMG_8_545.jpg,,,,,4,1
545,34013009700,Census Tract 97,NJ,1400000US34013009700,97, Essex County,NewJersey,32,5008,0.481230032,0.163138978,0.018370607,0.004992013,0,0.248801917,0.083466454,0.814496805,0.012779553,34,G3400130009700,2020,34013009700,1,2,New Jersey,34,Essex County,13,9700,35620,1,408,35084,410689,1472,97,Census Tract 97,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",highPov,NJ_545,-74.16017531,40.77704791,IMG_11_545.jpg,D,12,SV_PolicingMSA/NJ_545/IMG_11_545.jpg,,,,,4,1
545,34013009700,Census Tract 97,NJ,1400000US34013009700,97, Essex County,NewJersey,32,5008,0.481230032,0.163138978,0.018370607,0.004992013,0,0.248801917,0.083466454,0.814496805,0.012779553,34,G3400130009700,2020,34013009700,1,2,New Jersey,34,Essex County,13,9700,35620,1,408,35084,410689,1472,97,Census Tract 97,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",highPov,NJ_545,-74.15928267,40.77613722,IMG_7_545.jpg,D,12,SV_PolicingMSA/NJ_545/IMG_7_545.jpg,,,,,4,1
545,34013009700,Census Tract 97,NJ,1400000US34013009700,97, Essex County,NewJersey,32,5008,0.481230032,0.163138978,0.018370607,0.004992013,0,0.248801917,0.083466454,0.814496805,0.012779553,34,G3400130009700,2020,34013009700,1,2,New Jersey,34,Essex County,13,9700,35620,1,408,35084,410689,1472,97,Census Tract 97,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",highPov,NJ_545,-74.16131039,40.77830101,IMG_3_545.jpg,D,12,SV_PolicingMSA/NJ_545/IMG_3_545.jpg,,,,,4,1
545,34013009700,Census Tract 97,NJ,1400000US34013009700,97, Essex County,NewJersey,32,5008,0.481230032,0.163138978,0.018370607,0.004992013,0,0.248801917,0.083466454,0.814496805,0.012779553,34,G3400130009700,2020,34013009700,1,2,New Jersey,34,Essex County,13,9700,35620,1,408,35084,410689,1472,97,Census Tract 97,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",highPov,NJ_545,-74.15887947,40.77683752,IMG_4_545.jpg,D,12,SV_PolicingMSA/NJ_545/IMG_4_545.jpg,,,,,4,1
545,34013009700,Census Tract 97,NJ,1400000US34013009700,97, Essex County,NewJersey,32,5008,0.481230032,0.163138978,0.018370607,0.004992013,0,0.248801917,0.083466454,0.814496805,0.012779553,34,G3400130009700,2020,34013009700,1,2,New Jersey,34,Essex County,13,9700,35620,1,408,35084,410689,1472,97,Census Tract 97,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",highPov,NJ_545,-74.16266751,40.78023987,IMG_10_545.jpg,D,12,SV_PolicingMSA/NJ_545/IMG_10_545.jpg,,,,,4,1
545,34013009700,Census Tract 97,NJ,1400000US34013009700,97, Essex County,NewJersey,32,5008,0.481230032,0.163138978,0.018370607,0.004992013,0,0.248801917,0.083466454,0.814496805,0.012779553,34,G3400130009700,2020,34013009700,1,2,New Jersey,34,Essex County,13,9700,35620,1,408,35084,410689,1472,97,Census Tract 97,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",highPov,NJ_545,-74.16450734,40.77777933,IMG_6_545.jpg,D,12,SV_PolicingMSA/NJ_545/IMG_6_545.jpg,,,,,4,1
545,34013009700,Census Tract 97,NJ,1400000US34013009700,97, Essex County,NewJersey,32,5008,0.481230032,0.163138978,0.018370607,0.004992013,0,0.248801917,0.083466454,0.814496805,0.012779553,34,G3400130009700,2020,34013009700,1,2,New Jersey,34,Essex County,13,9700,35620,1,408,35084,410689,1472,97,Census Tract 97,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Essex County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",highPov,NJ_545,-74.16383128,40.77381332,IMG_13_545.jpg,D,12,SV_PolicingMSA/NJ_545/IMG_13_545.jpg,,,,,4,1
880,34019011306,Census Tract 113.06,NJ,1400000US34019011306,113.06, Hunterdon County,NewJersey,5.6,4045,0.828924598,0.073671199,0,0.038318912,0,0.000741656,0.058343634,0.007169345,0.82249691,34,G3400190011306,2020,34019011306,1,2,New Jersey,34,Hunterdon County,19,11306,35620,1,408,35084,23497405,23340,113.06,Census Tract 113.06,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Hunterdon County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_880,-74.9198552,40.48619206,IMG_14_880.jpg,A,12,SV_PolicingMSA/NJ_880/IMG_14_880.jpg,,,,,5,2
880,34019011306,Census Tract 113.06,NJ,1400000US34019011306,113.06, Hunterdon County,NewJersey,5.6,4045,0.828924598,0.073671199,0,0.038318912,0,0.000741656,0.058343634,0.007169345,0.82249691,34,G3400190011306,2020,34019011306,1,2,New Jersey,34,Hunterdon County,19,11306,35620,1,408,35084,23497405,23340,113.06,Census Tract 113.06,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Hunterdon County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_880,-74.92481308,40.50629264,IMG_11_880.jpg,A,12,SV_PolicingMSA/NJ_880/IMG_11_880.jpg,,,,,5,2
880,34019011306,Census Tract 113.06,NJ,1400000US34019011306,113.06, Hunterdon County,NewJersey,5.6,4045,0.828924598,0.073671199,0,0.038318912,0,0.000741656,0.058343634,0.007169345,0.82249691,34,G3400190011306,2020,34019011306,1,2,New Jersey,34,Hunterdon County,19,11306,35620,1,408,35084,23497405,23340,113.06,Census Tract 113.06,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Hunterdon County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_880,-74.90118193,40.49023973,IMG_12_880.jpg,A,12,SV_PolicingMSA/NJ_880/IMG_12_880.jpg,,,,,5,2
880,34019011306,Census Tract 113.06,NJ,1400000US34019011306,113.06, Hunterdon County,NewJersey,5.6,4045,0.828924598,0.073671199,0,0.038318912,0,0.000741656,0.058343634,0.007169345,0.82249691,34,G3400190011306,2020,34019011306,1,2,New Jersey,34,Hunterdon County,19,11306,35620,1,408,35084,23497405,23340,113.06,Census Tract 113.06,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Hunterdon County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_880,-74.87431695,40.47655059,IMG_7_880.jpg,A,12,SV_PolicingMSA/NJ_880/IMG_7_880.jpg,,,,,5,2
880,34019011306,Census Tract 113.06,NJ,1400000US34019011306,113.06, Hunterdon County,NewJersey,5.6,4045,0.828924598,0.073671199,0,0.038318912,0,0.000741656,0.058343634,0.007169345,0.82249691,34,G3400190011306,2020,34019011306,1,2,New Jersey,34,Hunterdon County,19,11306,35620,1,408,35084,23497405,23340,113.06,Census Tract 113.06,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Hunterdon County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_880,-74.87160582,40.49850675,IMG_9_880.jpg,A,12,SV_PolicingMSA/NJ_880/IMG_9_880.jpg,,,,,5,2
880,34019011306,Census Tract 113.06,NJ,1400000US34019011306,113.06, Hunterdon County,NewJersey,5.6,4045,0.828924598,0.073671199,0,0.038318912,0,0.000741656,0.058343634,0.007169345,0.82249691,34,G3400190011306,2020,34019011306,1,2,New Jersey,34,Hunterdon County,19,11306,35620,1,408,35084,23497405,23340,113.06,Census Tract 113.06,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Hunterdon County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_880,-74.87250928,40.49264059,IMG_13_880.jpg,A,12,SV_PolicingMSA/NJ_880/IMG_13_880.jpg,,,,,5,2
880,34019011306,Census Tract 113.06,NJ,1400000US34019011306,113.06, Hunterdon County,NewJersey,5.6,4045,0.828924598,0.073671199,0,0.038318912,0,0.000741656,0.058343634,0.007169345,0.82249691,34,G3400190011306,2020,34019011306,1,2,New Jersey,34,Hunterdon County,19,11306,35620,1,408,35084,23497405,23340,113.06,Census Tract 113.06,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Hunterdon County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_880,-74.92491594,40.50751091,IMG_1_880.jpg,A,12,SV_PolicingMSA/NJ_880/IMG_1_880.jpg,,,,,5,2
880,34019011306,Census Tract 113.06,NJ,1400000US34019011306,113.06, Hunterdon County,NewJersey,5.6,4045,0.828924598,0.073671199,0,0.038318912,0,0.000741656,0.058343634,0.007169345,0.82249691,34,G3400190011306,2020,34019011306,1,2,New Jersey,34,Hunterdon County,19,11306,35620,1,408,35084,23497405,23340,113.06,Census Tract 113.06,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Hunterdon County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_880,-74.89417996,40.47132131,IMG_6_880.jpg,A,12,SV_PolicingMSA/NJ_880/IMG_6_880.jpg,,,,,5,2
358,34027044102,Census Tract 441.02,NJ,1400000US34027044102,441.02, Morris County,NewJersey,6.1,5675,0.923348018,0,0,0.05092511,0,0.010572687,0.015154185,0.084405286,0.849867841,34,G3400270044102,2020,34027044102,1,2,New Jersey,34,Morris County,27,44102,35620,1,408,35084,22587391,531679,441.02,Census Tract 441.02,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Morris County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_358,-74.45679327,40.68820645,IMG_4_358.jpg,B,12,SV_PolicingMSA/NJ_358/IMG_4_358.jpg,,,,,6,2
358,34027044102,Census Tract 441.02,NJ,1400000US34027044102,441.02, Morris County,NewJersey,6.1,5675,0.923348018,0,0,0.05092511,0,0.010572687,0.015154185,0.084405286,0.849867841,34,G3400270044102,2020,34027044102,1,2,New Jersey,34,Morris County,27,44102,35620,1,408,35084,22587391,531679,441.02,Census Tract 441.02,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Morris County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_358,-74.47746891,40.68056629,IMG_6_358.jpg,B,12,SV_PolicingMSA/NJ_358/IMG_6_358.jpg,,,,,6,2
358,34027044102,Census Tract 441.02,NJ,1400000US34027044102,441.02, Morris County,NewJersey,6.1,5675,0.923348018,0,0,0.05092511,0,0.010572687,0.015154185,0.084405286,0.849867841,34,G3400270044102,2020,34027044102,1,2,New Jersey,34,Morris County,27,44102,35620,1,408,35084,22587391,531679,441.02,Census Tract 441.02,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Morris County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_358,-74.4938081,40.67008346,IMG_2_358.jpg,B,12,SV_PolicingMSA/NJ_358/IMG_2_358.jpg,,,,,6,2
358,34027044102,Census Tract 441.02,NJ,1400000US34027044102,441.02, Morris County,NewJersey,6.1,5675,0.923348018,0,0,0.05092511,0,0.010572687,0.015154185,0.084405286,0.849867841,34,G3400270044102,2020,34027044102,1,2,New Jersey,34,Morris County,27,44102,35620,1,408,35084,22587391,531679,441.02,Census Tract 441.02,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Morris County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_358,-74.48744983,40.66661813,IMG_8_358.jpg,B,12,SV_PolicingMSA/NJ_358/IMG_8_358.jpg,,,,,6,2
358,34027044102,Census Tract 441.02,NJ,1400000US34027044102,441.02, Morris County,NewJersey,6.1,5675,0.923348018,0,0,0.05092511,0,0.010572687,0.015154185,0.084405286,0.849867841,34,G3400270044102,2020,34027044102,1,2,New Jersey,34,Morris County,27,44102,35620,1,408,35084,22587391,531679,441.02,Census Tract 441.02,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Morris County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_358,-74.47087791,40.68826701,IMG_13_358.jpg,B,12,SV_PolicingMSA/NJ_358/IMG_13_358.jpg,,,,,6,2
358,34027044102,Census Tract 441.02,NJ,1400000US34027044102,441.02, Morris County,NewJersey,6.1,5675,0.923348018,0,0,0.05092511,0,0.010572687,0.015154185,0.084405286,0.849867841,34,G3400270044102,2020,34027044102,1,2,New Jersey,34,Morris County,27,44102,35620,1,408,35084,22587391,531679,441.02,Census Tract 441.02,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Morris County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_358,-74.48331938,40.66955799,IMG_5_358.jpg,B,12,SV_PolicingMSA/NJ_358/IMG_5_358.jpg,,,,,6,2
358,34027044102,Census Tract 441.02,NJ,1400000US34027044102,441.02, Morris County,NewJersey,6.1,5675,0.923348018,0,0,0.05092511,0,0.010572687,0.015154185,0.084405286,0.849867841,34,G3400270044102,2020,34027044102,1,2,New Jersey,34,Morris County,27,44102,35620,1,408,35084,22587391,531679,441.02,Census Tract 441.02,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Morris County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_358,-74.45897479,40.6766377,IMG_12_358.jpg,B,12,SV_PolicingMSA/NJ_358/IMG_12_358.jpg,,,,,6,2
358,34027044102,Census Tract 441.02,NJ,1400000US34027044102,441.02, Morris County,NewJersey,6.1,5675,0.923348018,0,0,0.05092511,0,0.010572687,0.015154185,0.084405286,0.849867841,34,G3400270044102,2020,34027044102,1,2,New Jersey,34,Morris County,27,44102,35620,1,408,35084,22587391,531679,441.02,Census Tract 441.02,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Morris County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_358,-74.47098167,40.67139991,IMG_9_358.jpg,B,12,SV_PolicingMSA/NJ_358/IMG_9_358.jpg,,,,,6,2
1936,34039038602,Census Tract 386.02,NJ,1400000US34039038602,386.02, Union County,NewJersey,1.3,4213,0.72845953,0.008070259,0,0.167339188,0,0.019463565,0.076667458,0.110847377,0.691431284,34,G3400390038602,2020,34039038602,1,2,New Jersey,34,Union County,39,38602,35620,1,408,35084,7808023,8894,386.02,Census Tract 386.02,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Union County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_1936,-74.38269332,40.61428993,IMG_7_1936.jpg,C,12,SV_PolicingMSA/NJ_1936/IMG_7_1936.jpg,,,,,7,2
1936,34039038602,Census Tract 386.02,NJ,1400000US34039038602,386.02, Union County,NewJersey,1.3,4213,0.72845953,0.008070259,0,0.167339188,0,0.019463565,0.076667458,0.110847377,0.691431284,34,G3400390038602,2020,34039038602,1,2,New Jersey,34,Union County,39,38602,35620,1,408,35084,7808023,8894,386.02,Census Tract 386.02,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Union County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_1936,-74.38398436,40.60212961,IMG_8_1936.jpg,C,12,SV_PolicingMSA/NJ_1936/IMG_8_1936.jpg,,,,,7,2
1936,34039038602,Census Tract 386.02,NJ,1400000US34039038602,386.02, Union County,NewJersey,1.3,4213,0.72845953,0.008070259,0,0.167339188,0,0.019463565,0.076667458,0.110847377,0.691431284,34,G3400390038602,2020,34039038602,1,2,New Jersey,34,Union County,39,38602,35620,1,408,35084,7808023,8894,386.02,Census Tract 386.02,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Union County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_1936,-74.36772178,40.61622486,IMG_2_1936.jpg,C,12,SV_PolicingMSA/NJ_1936/IMG_2_1936.jpg,,,,,7,2
1936,34039038602,Census Tract 386.02,NJ,1400000US34039038602,386.02, Union County,NewJersey,1.3,4213,0.72845953,0.008070259,0,0.167339188,0,0.019463565,0.076667458,0.110847377,0.691431284,34,G3400390038602,2020,34039038602,1,2,New Jersey,34,Union County,39,38602,35620,1,408,35084,7808023,8894,386.02,Census Tract 386.02,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Union County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_1936,-74.37094591,40.61757171,IMG_3_1936.jpg,C,12,SV_PolicingMSA/NJ_1936/IMG_3_1936.jpg,,,,,7,2
1936,34039038602,Census Tract 386.02,NJ,1400000US34039038602,386.02, Union County,NewJersey,1.3,4213,0.72845953,0.008070259,0,0.167339188,0,0.019463565,0.076667458,0.110847377,0.691431284,34,G3400390038602,2020,34039038602,1,2,New Jersey,34,Union County,39,38602,35620,1,408,35084,7808023,8894,386.02,Census Tract 386.02,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Union County,New Jersey,Central,"New York-Newark-Jersey City, NY-NJ-PANewark, NJ-PA",lowPov,NJ_1936,-74.37826831,40.60505381,IMG_13_1936.jpg,C,12,SV_PolicingMSA/NJ_1936/IMG_13_1936.jpg,,,,,7,2
